,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
57,DeleteGroup,Grants permission to remove a user group from QuickSight,Write,group*,,
58,DeleteGroupMembership,Grants permission to remove a user from a group so that he/she is no longer a member of the group,Write,group*,quicksight:UserName,
59,DeleteIAMPolicyAssignment,Grants permission to update an existing assignment,Write,assignment*,,
60,DeleteNamespace,Grants permission to delete a QuickSight namespace,Write,namespace*,,ds:DeleteDirectory
61,DeleteTemplate,Grants permission to delete a template,Write,template*,,
62,DeleteTemplateAlias,Grants permission to delete a template alias,Write,template*,,
63,DeleteTheme,Grants permission to delete a theme,Write,theme*,,
64,DeleteThemeAlias,Grants permission to delete the alias of a theme,Write,theme*,,
65,DeleteUser,"Grants permission to delete a QuickSight user, given the user name",Write,user*,,
66,DeleteUserByPrincipalId,Grants permission to deletes a user identified by its principal ID,Write,user*,,
67,DeleteVPCConnection [permission only],Grants permission to delete a VPC connection,Write,,,
68,DescribeAccountCustomization,Grants permission to describe an account customization for QuickSight account or namespace,Read,customization*,,
69,DescribeAccountSettings,Grants permission to describe the administrative account settings for QuickSight account,Read,,,
70,DescribeAnalysis,Grants permission to describe an analysis,Read,analysis*,,
71,DescribeAnalysisPermissions,Grants permission to describe permissions for an analysis,Read,analysis*,,
72,DescribeCustomPermissions [permission only],Grants permission to describe a custom permissions resource in a QuickSight account,Write,,,
73,DescribeDashboard,Grants permission to describe a QuickSight Dashboard,Read,dashboard*,,
74,DescribeDashboardPermissions,Grants permission to describe permissions for a QuickSight Dashboard,Read,dashboard*,,
75,DescribeDataSet,Grants permission to describe a dataset,Read,dataset*,,
76,DescribeDataSet,Grants permission to describe a dataset,Read,,aws:RequestTag/${TagKey}  aws:TagKeys,
77,DescribeDataSetPermissions,Grants permission to describe the resource policy of a dataset,Permissions management,dataset*,,
78,DescribeDataSetPermissions,Grants permission to describe the resource policy of a dataset,Permissions management,,aws:RequestTag/${TagKey}  aws:TagKeys,
79,DescribeDataSource,Grants permission to describe a data source,Read,datasource*,,
80,DescribeDataSource,Grants permission to describe a data source,Read,,aws:RequestTag/${TagKey}  aws:TagKeys,
81,DescribeDataSourcePermissions,Grants permission to describe the resource policy of a data source,Permissions management,datasource*,,
82,DescribeDataSourcePermissions,Grants permission to describe the resource policy of a data source,Permissions management,,aws:RequestTag/${TagKey}  aws:TagKeys,
83,DescribeEmailCustomizationTemplate [permission only],Grants permission to describe a QuickSight email customization template,Read,emailCustomizationTemplate*,,
84,DescribeFolder,Grants permission to describe a QuickSight Folder,Read,folder*,,
85,DescribeFolderPermissions,Grants permission to describe permissions for a QuickSight Folder,Read,folder*,,
86,DescribeFolderResolvedPermissions,Grants permission to describe resolved permissions for a QuickSight Folder,Read,folder*,,
87,DescribeGroup,Grants permission to describe a QuickSight group,Read,group*,,
88,DescribeGroupMembership,Grants permission to describe a QuickSight group member,Read,group*,quicksight:UserName,
89,DescribeIAMPolicyAssignment,Grants permission to describe an existing assignment,Read,assignment*,,
90,DescribeIngestion,Grants permission to describe a SPICE ingestion on a dataset,Read,ingestion*,,
91,DescribeIngestion,Grants permission to describe a SPICE ingestion on a dataset,Read,,aws:RequestTag/${TagKey}  aws:TagKeys,
92,DescribeIpRestriction,Grants permission to describe the IP restrictions for QuickSight account,Read,,,
93,DescribeNamespace,Grants permission to describe a QuickSight namespace,Read,namespace*,,
94,DescribeTemplate,Grants permission to describe a template,Read,template*,,
95,DescribeTemplateAlias,Grants permission to describe a template alias,Read,template*,,
96,DescribeTemplatePermissions,Grants permission to describe permissions for a template,Read,template*,,
97,DescribeTheme,Grants permission to describe a theme,Read,theme*,,
98,DescribeThemeAlias,Grants permission to describe a theme alias,Read,theme*,,
99,DescribeThemePermissions,Grants permission to describe permissions for a theme,Read,theme*,,
100,DescribeUser,Grants permission to describe a QuickSight user given the user name,Read,user*,,
101,GenerateEmbedUrlForAnonymousUser,Grants permission to generate a URL used to embed a QuickSight Dashboard for a user not registered with QuickSight,Write,dashboard*,,
102,GenerateEmbedUrlForAnonymousUser,Grants permission to generate a URL used to embed a QuickSight Dashboard for a user not registered with QuickSight,Write,namespace*,,
103,GenerateEmbedUrlForAnonymousUser,Grants permission to generate a URL used to embed a QuickSight Dashboard for a user not registered with QuickSight,Write,,aws:TagKeys  aws:RequestTag/${TagKey},
104,GenerateEmbedUrlForRegisteredUser,Grants permission to generate a URL used to embed a QuickSight Dashboard for a user registered with QuickSight,Write,user*,,
105,GetAnonymousUserEmbedUrl [permission only],Grants permission to get a URL used to embed a QuickSight Dashboard for a user not registered with QuickSight,Read,,,
106,GetAuthCode [permission only],Grants permission to get an auth code representing a QuickSight user,Read,user*,,
107,GetDashboardEmbedUrl,Grants permission to get a URL used to embed a QuickSight Dashboard,Read,dashboard*,,
108,GetGroupMapping [permission only],"Grants permission to use Amazon QuickSight, in Enterprise edition, to identify and display the Microsoft Active Directory (Microsoft Active Directory) directory groups that are mapped to roles in Amazon QuickSight",Read,,,
109,GetSessionEmbedUrl,Grants permission to get a URL to embed QuickSight console experience,Read,,,
110,ListAnalyses,Grants permission to list all analyses in an account,List,analysis*,,
111,ListCustomPermissions [permission only],Grants permission to list custom permissions resources in QuickSight account,Write,,,
112,ListDashboardVersions,Grants permission to list all versions of a QuickSight Dashboard,List,dashboard*,,
113,ListDashboards,Grants permission to list all Dashboards in a QuickSight Account,List,dashboard*,,
114,ListDataSets,Grants permission to list all datasets,List,,aws:RequestTag/${TagKey}  aws:TagKeys,
115,ListDataSources,Grants permission to list all data sources,List,,aws:RequestTag/${TagKey}  aws:TagKeys,
116,ListFolderMembers,Grants permission to list all members in a folder,Read,folder*,,
