,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
43,ImportModel,Grants permission to import a trained Comprehend model,Write,document-classifier*,,
44,ImportModel,Grants permission to import a trained Comprehend model,Write,entity-recognizer*,,
45,ImportModel,Grants permission to import a trained Comprehend model,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:ModelKmsKey,
46,ListDocumentClassificationJobs,Grants permission to get a list of the document classification jobs that you have submitted,Read,,,
47,ListDocumentClassifierSummaries,Grants permission to get a list of summaries of the document classifiers that you have created,Read,,,
48,ListDocumentClassifiers,Grants permission to get a list of the document classifiers that you have created,Read,,,
49,ListDominantLanguageDetectionJobs,Grants permission to get a list of the dominant language detection jobs that you have submitted,Read,,,
50,ListEndpoints,Grants permission to get a list of all existing endpoints that you've created,Read,,,
51,ListEntitiesDetectionJobs,Grants permission to get a list of the entity detection jobs that you have submitted,Read,,,
52,ListEntityRecognizerSummaries,Grants permission to get a list of summaries for the entity recognizers that you have created,Read,,,
53,ListEntityRecognizers,"Grants permission to get a list of the properties of all entity recognizers that you created, including recognizers currently in training",Read,,,
