,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
170,StopInstance,Grants permission to stop an instance that is in a running state,Write,Instance*,,
171,StopRelationalDatabase,Grants permission to stop a relational database that is in a running state,Write,RelationalDatabase*,,
172,TagResource,Grants permission to tag a resource,Tagging,Disk,,
173,TagResource,Grants permission to tag a resource,Tagging,DiskSnapshot,,
174,TagResource,Grants permission to tag a resource,Tagging,Domain,,
175,TagResource,Grants permission to tag a resource,Tagging,Instance,,
176,TagResource,Grants permission to tag a resource,Tagging,InstanceSnapshot,,
177,TagResource,Grants permission to tag a resource,Tagging,KeyPair,,
178,TagResource,Grants permission to tag a resource,Tagging,LoadBalancer,,
179,TagResource,Grants permission to tag a resource,Tagging,RelationalDatabase,,
180,TagResource,Grants permission to tag a resource,Tagging,RelationalDatabaseSnapshot,,
181,TagResource,Grants permission to tag a resource,Tagging,StaticIp,,
182,TagResource,Grants permission to tag a resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
183,TestAlarm,"Grants permission to test an alarm by displaying a banner on the Amazon Lightsail console or if a notification trigger is configured for the specified alarm, by sending a notification to the notification protocol",Write,Alarm*,,
184,UnpeerVpc,Grants permission to try to unpeer the Amazon Lightsail virtual private cloud (VPC) from the default VPC,Write,,,
185,UntagResource,Grants permission to untag a resource,Tagging,Disk,,
186,UntagResource,Grants permission to untag a resource,Tagging,DiskSnapshot,,
187,UntagResource,Grants permission to untag a resource,Tagging,Domain,,
188,UntagResource,Grants permission to untag a resource,Tagging,Instance,,
189,UntagResource,Grants permission to untag a resource,Tagging,InstanceSnapshot,,
190,UntagResource,Grants permission to untag a resource,Tagging,KeyPair,,
191,UntagResource,Grants permission to untag a resource,Tagging,LoadBalancer,,
192,UntagResource,Grants permission to untag a resource,Tagging,RelationalDatabase,,
193,UntagResource,Grants permission to untag a resource,Tagging,RelationalDatabaseSnapshot,,
194,UntagResource,Grants permission to untag a resource,Tagging,StaticIp,,
195,UntagResource,Grants permission to untag a resource,Tagging,,aws:RequestTag/${TagKey}  aws:TagKeys,
196,UpdateBucket,Grants permission to update an existing Amazon Lightsail bucket,Write,Bucket*,,
197,UpdateBucketBundle,"Grants permission to update the bundle, or storage plan, of an existing Amazon Lightsail bucket",Write,Bucket*,,
198,UpdateContainerService,"Grants permission to update the configuration of your Amazon Lightsail container service, such as its power, scale, and public domain names",Write,ContainerService*,,
199,UpdateDistribution,Grants permission to update an existing Amazon Lightsail content delivery network (CDN) distribution or its configuration,Write,Distribution*,,
200,UpdateDistributionBundle,Grants permission to update the bundle of your Amazon Lightsail content delivery network (CDN) distribution,Write,Distribution*,,
201,UpdateDomainEntry,Grants permission to update a domain recordset after it is created,Write,Domain*,,
202,UpdateLoadBalancerAttribute,"Grants permission to update a load balancer attribute, such as the health check path and session stickiness",Write,LoadBalancer*,,
203,UpdateRelationalDatabase,Grants permission to update a relational database,Write,RelationalDatabase*,,
204,UpdateRelationalDatabaseParameters,Grants permission to update the parameters of a relational database,Write,,,
